date,zone,rainfall_mm,peak_hourly_mm,temp_c,aqi,is_cyclone_event,heavy_rain_trigger,extreme_rain_trigger,heat_wave_trigger,aqi_trigger,disruption_active,disruption_hours
2020-10-19,Porur,0.0,0.0,29.0,74,0,0,0,0,0,0,0.0
2020-10-19,Perambur,0.0,0.0,28.7,72,0,0,0,0,0,0,0.0
2020-10-19,Chromepet,0.0,0.0,28.3,77,0,0,0,0,0,0,0.0
2020-10-19,Sholinganallur,0.0,0.0,28.5,83,0,0,0,0,0,0,0.0
2020-10-19,Guindy,0.0,0.0,28.6,81,0,0,0,0,0,0,0.0
2020-10-20,Adyar,5.64,3.39,30.5,34,0,0,0,0,0,0,0.0
2020-10-20,Velachery,5.54,3.49,30.4,40,0,0,0,0,0,0,0.0
2020-10-20,Tambaram,6.09,2.97,31.3,36,0,0,0,0,0,0,0.0
2020-10-20,Anna Nagar,6.29,2.98,31.1,38,0,0,0,0,0,0,0.0
2020-10-20,T Nagar,5.86,3.49,31.6,39,0,0,0,0,0,0,0.0
2020-10-20,Porur,5.44,3.57,30.7,36,0,0,0,0,0,0,0.0
2020-10-20,Perambur,4.82,3.31,30.7,36,0,0,0,0,0,0,0.0
2020-10-20,Chromepet,6.34,3.39,31.0,39,0,0,0,0,0,0,0.0
2020-10-20,Sholinganallur,5.77,2.78,30.9,35,0,0,0,0,0,0,0.0
2020-10-20,Guindy,5.88,3.45,30.8,39,0,0,0,0,0,0,0.0
2020-10-21,Adyar,9.3,3.37,28.4,84,0,0,0,0,0,0,0.0
2020-10-21,Velachery,9.17,2.91,28.5,84,0,0,0,0,0,0,0.0
2020-10-21,Tambaram,8.67,2.64,28.7,80,0,0,0,0,0,0,0.0
2020-10-21,Anna Nagar,11.02,2.8,27.7,75,0,0,0,0,0,0,0.0
2020-10-21,T Nagar,9.86,3.21,27.4,85,0,0,0,0,0,0,0.0
2020-10-21,Porur,10.69,3.25,28.1,79,0,0,0,0,0,0,0.0
2020-10-21,Perambur,10.64,2.67,27.2,77,0,0,0,0,0,0,0.0
2020-10-21,Chromepet,9.78,2.69,28.5,78,0,0,0,0,0,0,0.0
2020-10-21,Sholinganallur,9.62,2.66,28.1,73,0,0,0,0,0,0,0.0
2020-10-21,Guindy,8.97,3.07,27.6,78,0,0,0,0,0,0,0.0
2020-10-22,Adyar,1.73,1.06,23.8,84,0,0,0,0,0,0,0.0
2020-10-22,Velachery,1.61,0.98,23.4,79,0,0,0,0,0,0,0.0
2020-10-22,Tambaram,1.76,1.16,24.3,81,0,0,0,0,0,0,0.0
2020-10-22,Anna Nagar,1.59,1.06,24.4,74,0,0,0,0,0,0,0.0
2020-10-22,T Nagar,1.66,0.94,24.7,89,0,0,0,0,0,0,0.0
2020-10-22,Porur,1.79,1.09,24.9,80,0,0,0,0,0,0,0.0
2020-10-22,Perambur,1.73,1.15,24.3,89,0,0,0,0,0,0,0.0
2020-10-22,Chromepet,1.74,1.16,23.4,75,0,0,0,0,0,0,0.0
2020-10-22,Sholinganallur,1.72,1.0,24.0,87,0,0,0,0,0,0,0.0
2020-10-22,Guindy,1.8,0.98,25.0,80,0,0,0,0,0,0,0.0
2020-10-23,Adyar,0.0,0.0,31.4,61,0,0,0,0,0,0,0.0
2020-10-23,Velachery,0.0,0.0,29.5,58,0,0,0,0,0,0,0.0
2020-10-23,Tambaram,0.0,0.0,29.1,57,0,0,0,0,0,0,0.0
2020-10-23,Anna Nagar,0.0,0.0,31.0,62,0,0,0,0,0,0,0.0
2020-10-23,T Nagar,0.0,0.0,29.9,68,0,0,0,0,0,0,0.0
2020-10-23,Porur,0.0,0.0,30.1,64,0,0,0,0,0,0,0.0
2020-10-23,Perambur,0.0,0.0,29.6,68,0,0,0,0,0,0,0.0
2020-10-23,Chromepet,0.0,0.0,30.0,62,0,0,0,0,0,0,0.0
2020-10-23,Sholinganallur,0.0,0.0,29.9,62,0,0,0,0,0,0,0.0
2020-10-23,Guindy,0.0,0.0,30.3,63,0,0,0,0,0,0,0.0
2020-10-24,Adyar,0.0,0.0,30.9,70,0,0,0,0,0,0,0.0
2020-10-24,Velachery,0.0,0.0,30.4,81,0,0,0,0,0,0,0.0
2020-10-24,Tambaram,0.0,0.0,30.6,82,0,0,0,0,0,0,0.0
2020-10-24,Anna Nagar,0.0,0.0,30.8,71,0,0,0,0,0,0,0.0
2020-10-24,T Nagar,0.0,0.0,30.4,72,0,0,0,0,0,0,0.0
2020-10-24,Porur,0.0,0.0,30.7,76,0,0,0,0,0,0,0.0
2020-10-24,Perambur,0.0,0.0,30.6,75,0,0,0,0,0,0,0.0
2020-10-24,Chromepet,0.0,0.0,30.9,80,0,0,0,0,0,0,0.0
2020-10-24,Sholinganallur,0.0,0.0,30.5,76,0,0,0,0,0,0,0.0
2020-10-24,Guindy,0.0,0.0,30.9,74,0,0,0,0,0,0,0.0
2020-10-25,Adyar,0.0,0.0,27.5,52,0,0,0,0,0,0,0.0
2020-10-25,Velachery,0.0,0.0,28.8,52,0,0,0,0,0,0,0.0
2020-10-25,Tambaram,0.0,0.0,26.8,56,0,0,0,0,0,0,0.0
2020-10-25,Anna Nagar,0.0,0.0,27.8,60,0,0,0,0,0,0,0.0
2020-10-25,T Nagar,0.0,0.0,27.4,63,0,0,0,0,0,0,0.0
2020-10-25,Porur,0.0,0.0,28.6,53,0,0,0,0,0,0,0.0
2020-10-25,Perambur,0.0,0.0,28.2,58,0,0,0,0,0,0,0.0
2020-10-25,Chromepet,0.0,0.0,27.9,54,0,0,0,0,0,0,0.0
2020-10-25,Sholinganallur,0.0,0.0,27.7,52,0,0,0,0,0,0,0.0
2020-10-25,Guindy,0.0,0.0,28.5,57,0,0,0,0,0,0,0.0
2020-10-26,Adyar,0.0,0.0,26.0,50,0,0,0,0,0,0,0.0
2020-10-26,Velachery,0.0,0.0,25.0,57,0,0,0,0,0,0,0.0
2020-10-26,Tambaram,0.0,0.0,25.4,55,0,0,0,0,0,0,0.0
2020-10-26,Anna Nagar,0.0,0.0,25.2,53,0,0,0,0,0,0,0.0
2020-10-26,T Nagar,0.0,0.0,25.8,51,0,0,0,0,0,0,0.0
2020-10-26,Porur,0.0,0.0,25.4,47,0,0,0,0,0,0,0.0
2020-10-26,Perambur,0.0,0.0,25.8,54,0,0,0,0,0,0,0.0
2020-10-26,Chromepet,0.0,0.0,24.8,54,0,0,0,0,0,0,0.0
2020-10-26,Sholinganallur,0.0,0.0,26.1,47,0,0,0,0,0,0,0.0
2020-10-26,Guindy,0.0,0.0,25.4,54,0,0,0,0,0,0,0.0
2020-10-27,Adyar,0.0,0.0,23.6,96,0,0,0,0,0,0,0.0
2020-10-27,Velachery,0.0,0.0,24.7,82,0,0,0,0,0,0,0.0
2020-10-27,Tambaram,0.0,0.0,23.6,96,0,0,0,0,0,0,0.0
2020-10-27,Anna Nagar,0.0,0.0,24.2,82,0,0,0,0,0,0,0.0
2020-10-27,T Nagar,0.0,0.0,24.0,84,0,0,0,0,0,0,0.0
2020-10-27,Porur,0.0,0.0,24.4,94,0,0,0,0,0,0,0.0
2020-10-27,Perambur,0.0,0.0,24.6,89,0,0,0,0,0,0,0.0
2020-10-27,Chromepet,0.0,0.0,24.9,82,0,0,0,0,0,0,0.0
2020-10-27,Sholinganallur,0.0,0.0,23.5,89,0,0,0,0,0,0,0.0
2020-10-27,Guindy,0.0,0.0,23.9,88,0,0,0,0,0,0,0.0
2020-10-28,Adyar,117.95,67.95,30.7,79,0,1,0,0,0,1,3.8
2020-10-28,Velachery,116.84,59.44,31.0,92,0,0,0,0,0,0,0.0
2020-10-28,Tambaram,117.84,70.96,31.2,82,0,1,0,0,0,1,5.6
2020-10-28,Anna Nagar,118.62,76.65,30.3,91,0,1,0,0,0,1,3.9
2020-10-28,T Nagar,98.46,64.16,30.8,92,0,0,0,0,0,0,0.0
2020-10-28,Porur,112.52,76.31,30.8,91,0,1,0,0,0,1,1.4
2020-10-28,Perambur,92.55,63.06,30.3,92,0,0,0,0,0,0,0.0
2020-10-28,Chromepet,119.41,70.62,30.8,94,0,1,0,0,0,1,3.1
2020-10-28,Sholinganallur,120.83,61.79,30.6,82,0,0,0,0,0,0,0.0
2020-10-28,Guindy,97.73,60.92,31.2,87,0,0,0,0,0,0,0.0
2020-10-29,Adyar,18.91,10.08,28.3,75,0,0,0,0,0,0,0.0
2020-10-29,Velachery,16.49,9.14,28.1,81,0,0,0,0,0,0,0.0
2020-10-29,Tambaram,17.29,9.18,28.4,69,0,0,0,0,0,0,0.0
2020-10-29,Anna Nagar,18.22,9.86,28.2,78,0,0,0,0,0,0,0.0
2020-10-29,T Nagar,18.07,11.17,28.5,76,0,0,0,0,0,0,0.0
2020-10-29,Porur,16.59,9.22,28.3,74,0,0,0,0,0,0,0.0
2020-10-29,Perambur,20.15,10.23,28.7,73,0,0,0,0,0,0,0.0
2020-10-29,Chromepet,17.01,12.03,28.7,82,0,0,0,0,0,0,0.0
2020-10-29,Sholinganallur,16.62,11.52,28.7,72,0,0,0,0,0,0,0.0
2020-10-29,Guindy,17.25,9.59,28.9,76,0,0,0,0,0,0,0.0
2020-10-30,Adyar,9.12,4.88,30.8,71,0,0,0,0,0,0,0.0
2020-10-30,Velachery,8.59,5.8,31.1,73,0,0,0,0,0,0,0.0
2020-10-30,Tambaram,10.19,4.55,30.6,70,0,0,0,0,0,0,0.0
2020-10-30,Anna Nagar,9.99,5.49,30.8,67,0,0,0,0,0,0,0.0
2020-10-30,T Nagar,11.31,5.81,30.4,68,0,0,0,0,0,0,0.0
2020-10-30,Porur,10.8,5.87,30.2,76,0,0,0,0,0,0,0.0
2020-10-30,Perambur,10.04,5.76,30.2,70,0,0,0,0,0,0,0.0
2020-10-30,Chromepet,10.92,5.15,30.9,73,0,0,0,0,0,0,0.0
2020-10-30,Sholinganallur,10.94,4.76,30.3,75,0,0,0,0,0,0,0.0
2020-10-30,Guindy,8.89,5.6,30.3,74,0,0,0,0,0,0,0.0
2020-10-31,Adyar,84.71,49.95,28.9,78,0,0,0,0,0,0,0.0
2020-10-31,Velachery,85.29,48.91,28.1,68,0,0,0,0,0,0,0.0
2020-10-31,Tambaram,89.4,48.26,28.2,66,0,0,0,0,0,0,0.0
2020-10-31,Anna Nagar,96.62,48.55,28.2,70,0,0,0,0,0,0,0.0
2020-10-31,T Nagar,104.54,49.55,27.9,76,0,0,0,0,0,0,0.0
2020-10-31,Porur,90.81,43.34,29.4,76,0,0,0,0,0,0,0.0
2020-10-31,Perambur,103.89,41.94,29.0,76,0,0,0,0,0,0,0.0
2020-10-31,Chromepet,101.17,53.52,29.4,71,0,0,0,0,0,0,0.0
2020-10-31,Sholinganallur,102.03,54.06,29.8,70,0,0,0,0,0,0,0.0
2020-10-31,Guindy,94.16,44.1,28.5,73,0,0,0,0,0,0,0.0
2020-11-01,Adyar,0.0,0.0,24.0,83,0,0,0,0,0,0,0.0
2020-11-01,Velachery,0.0,0.0,24.5,93,0,0,0,0,0,0,0.0
2020-11-01,Tambaram,0.0,0.0,24.9,97,0,0,0,0,0,0,0.0
2020-11-01,Anna Nagar,0.0,0.0,25.3,85,0,0,0,0,0,0,0.0
2020-11-01,T Nagar,0.0,0.0,24.4,90,0,0,0,0,0,0,0.0
2020-11-01,Porur,0.0,0.0,24.9,92,0,0,0,0,0,0,0.0
2020-11-01,Perambur,0.0,0.0,23.8,87,0,0,0,0,0,0,0.0
2020-11-01,Chromepet,0.0,0.0,24.4,84,0,0,0,0,0,0,0.0
2020-11-01,Sholinganallur,0.0,0.0,24.8,82,0,0,0,0,0,0,0.0
2020-11-01,Guindy,0.0,0.0,25.7,95,0,0,0,0,0,0,0.0
2020-11-02,Adyar,0.0,0.0,25.9,54,0,0,0,0,0,0,0.0
2020-11-02,Velachery,0.0,0.0,26.3,55,0,0,0,0,0,0,0.0
2020-11-02,Tambaram,0.0,0.0,27.2,55,0,0,0,0,0,0,0.0
2020-11-02,Anna Nagar,0.0,0.0,27.6,55,0,0,0,0,0,0,0.0
2020-11-02,T Nagar,0.0,0.0,27.0,59,0,0,0,0,0,0,0.0
2020-11-02,Porur,0.0,0.0,27.3,55,0,0,0,0,0,0,0.0
2020-11-02,Perambur,0.0,0.0,27.5,60,0,0,0,0,0,0,0.0
2020-11-02,Chromepet,0.0,0.0,26.5,62,0,0,0,0,0,0,0.0
2020-11-02,Sholinganallur,0.0,0.0,27.3,55,0,0,0,0,0,0,0.0
2020-11-02,Guindy,0.0,0.0,27.0,58,0,0,0,0,0,0,0.0
2020-11-03,Adyar,31.45,12.33,28.4,89,0,0,0,0,0,0,0.0
2020-11-03,Velachery,37.62,13.27,27.5,88,0,0,0,0,0,0,0.0
2020-11-03,Tambaram,31.37,12.37,28.8,93,0,0,0,0,0,0,0.0
2020-11-03,Anna Nagar,33.01,13.46,28.1,92,0,0,0,0,0,0,0.0
2020-11-03,T Nagar,29.14,15.28,27.5,87,0,0,0,0,0,0,0.0
2020-11-03,Porur,33.61,14.57,27.8,84,0,0,0,0,0,0,0.0
2020-11-03,Perambur,31.23,14.71,28.4,81,0,0,0,0,0,0,0.0
2020-11-03,Chromepet,32.38,14.84,28.3,83,0,0,0,0,0,0,0.0
2020-11-03,Sholinganallur,34.15,13.49,27.0,88,0,0,0,0,0,0,0.0
2020-11-03,Guindy,36.31,12.64,27.9,93,0,0,0,0,0,0,0.0
2020-11-04,Adyar,0.0,0.0,23.6,109,0,0,0,0,0,0,0.0
2020-11-04,Velachery,0.0,0.0,23.5,96,0,0,0,0,0,0,0.0
2020-11-04,Tambaram,0.0,0.0,24.0,108,0,0,0,0,0,0,0.0
2020-11-04,Anna Nagar,0.0,0.0,24.3,105,0,0,0,0,0,0,0.0
2020-11-04,T Nagar,0.0,0.0,24.4,108,0,0,0,0,0,0,0.0
2020-11-04,Porur,0.0,0.0,24.1,100,0,0,0,0,0,0,0.0
2020-11-04,Perambur,0.0,0.0,24.5,101,0,0,0,0,0,0,0.0
2020-11-04,Chromepet,0.0,0.0,23.8,108,0,0,0,0,0,0,0.0
2020-11-04,Sholinganallur,0.0,0.0,25.1,111,0,0,0,0,0,0,0.0
2020-11-04,Guindy,0.0,0.0,25.2,107,0,0,0,0,0,0,0.0
2020-11-05,Adyar,55.9,26.17,23.9,80,1,0,0,0,0,0,0.0
2020-11-05,Velachery,59.53,31.2,23.8,81,1,0,0,0,0,0,0.0
2020-11-05,Tambaram,49.88,26.67,23.7,95,1,0,0,0,0,0,0.0
2020-11-05,Anna Nagar,59.12,24.31,23.9,94,1,0,0,0,0,0,0.0
2020-11-05,T Nagar,53.05,32.2,23.7,84,1,0,0,0,0,0,0.0
2020-11-05,Porur,54.35,24.58,23.9,81,1,0,0,0,0,0,0.0
2020-11-05,Perambur,56.37,25.58,23.7,97,1,0,0,0,0,0,0.0
2020-11-05,Chromepet,49.82,26.37,22.7,95,1,0,0,0,0,0,0.0
2020-11-05,Sholinganallur,58.97,25.78,24.3,80,1,0,0,0,0,0,0.0
2020-11-05,Guindy,52.72,30.7,23.6,94,1,0,0,0,0,0,0.0
2020-11-06,Adyar,74.48,56.18,22.7,97,1,0,0,0,0,0,0.0
2020-11-06,Velachery,97.11,50.9,24.1,96,1,0,0,0,0,0,0.0
2020-11-06,Tambaram,80.48,47.28,22.8,102,1,0,0,0,0,0,0.0
2020-11-06,Anna Nagar,82.39,51.22,22.9,105,1,0,0,0,0,0,0.0
2020-11-06,T Nagar,86.01,45.58,23.0,104,1,0,0,0,0,0,0.0
2020-11-06,Porur,87.38,47.41,23.6,96,1,0,0,0,0,0,0.0
2020-11-06,Perambur,72.86,49.86,23.1,109,1,0,0,0,0,0,0.0
2020-11-06,Chromepet,90.57,44.72,23.8,100,1,0,0,0,0,0,0.0
2020-11-06,Sholinganallur,81.59,54.37,23.2,95,1,0,0,0,0,0,0.0
2020-11-06,Guindy,82.58,45.57,23.6,93,1,0,0,0,0,0,0.0
2020-11-07,Adyar,96.72,54.38,25.8,130,1,0,0,0,0,0,0.0
2020-11-07,Velachery,76.94,52.7,24.6,126,1,0,0,0,0,0,0.0
2020-11-07,Tambaram,78.82,54.83,24.5,132,1,0,0,0,0,0,0.0
2020-11-07,Anna Nagar,88.93,48.29,24.9,136,1,0,0,0,0,0,0.0
2020-11-07,T Nagar,84.92,52.53,24.6,128,1,0,0,0,0,0,0.0
2020-11-07,Porur,79.32,52.94,24.6,128,1,0,0,0,0,0,0.0
2020-11-07,Perambur,88.33,46.18,24.4,123,1,0,0,0,0,0,0.0
2020-11-07,Chromepet,84.59,58.67,23.9,137,1,0,0,0,0,0,0.0
2020-11-07,Sholinganallur,85.24,57.66,24.4,125,1,0,0,0,0,0,0.0
2020-11-07,Guindy,74.34,45.22,24.3,123,1,0,0,0,0,0,0.0
2020-11-08,Adyar,50.37,26.07,28.0,128,1,0,0,0,0,0,0.0
2020-11-08,Velachery,59.53,22.8,27.7,145,1,0,0,0,0,0,0.0
2020-11-08,Tambaram,62.99,20.77,26.6,141,1,0,0,0,0,0,0.0
2020-11-08,Anna Nagar,57.09,26.24,27.3,150,1,0,0,0,0,0,0.0
2020-11-08,T Nagar,55.01,21.44,27.9,136,1,0,0,0,0,0,0.0
2020-11-08,Porur,58.81,23.4,26.8,145,1,0,0,0,0,0,0.0
2020-11-08,Perambur,58.4,24.87,27.5,147,1,0,0,0,0,0,0.0
2020-11-08,Chromepet,52.09,24.8,27.0,148,1,0,0,0,0,0,0.0
2020-11-08,Sholinganallur,49.52,25.32,26.2,146,1,0,0,0,0,0,0.0
2020-11-08,Guindy,65.42,24.68,26.8,132,1,0,0,0,0,0,0.0
2020-11-09,Adyar,42.48,15.92,27.1,70,1,0,0,0,0,0,0.0
2020-11-09,Velachery,44.37,16.37,25.9,79,1,0,0,0,0,0,0.0
2020-11-09,Tambaram,43.08,13.78,25.6,79,1,0,0,0,0,0,0.0
2020-11-09,Anna Nagar,35.81,15.05,26.0,76,1,0,0,0,0,0,0.0
2020-11-09,T Nagar,46.02,14.99,26.1,75,1,0,0,0,0,0,0.0
2020-11-09,Porur,38.92,14.2,25.6,74,1,0,0,0,0,0,0.0
2020-11-09,Perambur,47.25,16.41,26.0,78,1,0,0,0,0,0,0.0
2020-11-09,Chromepet,46.28,15.56,25.5,72,1,0,0,0,0,0,0.0
2020-11-09,Sholinganallur,37.35,16.28,26.0,68,1,0,0,0,0,0,0.0
2020-11-09,Guindy,35.85,13.95,26.0,73,1,0,0,0,0,0,0.0
2020-11-10,Adyar,64.25,17.56,28.0,85,1,0,0,0,0,0,0.0
2020-11-10,Velachery,74.19,18.59,27.4,88,1,0,0,0,0,0,0.0
2020-11-10,Tambaram,74.89,21.65,27.5,88,1,0,0,0,0,0,0.0
2020-11-10,Anna Nagar,76.05,20.79,26.9,89,1,0,0,0,0,0,0.0
2020-11-10,T Nagar,64.14,22.96,27.5,82,1,0,0,0,0,0,0.0
2020-11-10,Porur,78.73,21.62,27.8,76,1,0,0,0,0,0,0.0
2020-11-10,Perambur,65.82,19.86,27.0,81,1,0,0,0,0,0,0.0
2020-11-10,Chromepet,65.01,18.73,27.5,78,1,0,0,0,0,0,0.0
2020-11-10,Sholinganallur,63.85,22.38,27.8,85,1,0,0,0,0,0,0.0
2020-11-10,Guindy,68.04,21.36,26.8,80,1,0,0,0,0,0,0.0
2020-11-11,Adyar,112.97,52.54,23.1,107,1,0,0,0,0,0,0.0
2020-11-11,Velachery,108.64,56.16,22.8,103,1,0,0,0,0,0,0.0
2020-11-11,Tambaram,93.15,56.16,22.5,114,1,0,0,0,0,0,0.0
2020-11-11,Anna Nagar,105.67,49.77,22.8,114,1,0,0,0,0,0,0.0
2020-11-11,T Nagar,100.47,52.99,22.6,104,1,0,0,0,0,0,0.0
2020-11-11,Porur,107.98,42.42,22.8,103,1,0,0,0,0,0,0.0
2020-11-11,Perambur,93.59,52.66,22.4,106,1,0,0,0,0,0,0.0
2020-11-11,Chromepet,96.86,46.86,22.8,102,1,0,0,0,0,0,0.0
2020-11-11,Sholinganallur,105.18,55.17,22.3,119,1,0,0,0,0,0,0.0
2020-11-11,Guindy,109.65,44.96,23.0,103,1,0,0,0,0,0,0.0
2020-11-12,Adyar,168.11,107.48,24.7,85,1,1,0,0,0,1,5.0
2020-11-12,Velachery,146.04,105.72,24.8,81,1,1,0,0,0,1,5.7
2020-11-12,Tambaram,139.16,87.28,24.8,87,1,1,0,0,0,1,4.8
2020-11-12,Anna Nagar,154.95,85.86,24.9,86,1,1,0,0,0,1,3.8
2020-11-12,T Nagar,160.67,99.27,24.2,79,1,1,0,0,0,1,1.5
2020-11-12,Porur,163.0,94.04,23.9,80,1,1,0,0,0,1,2.2
2020-11-12,Perambur,148.77,92.75,24.6,74,1,1,0,0,0,1,1.8
2020-11-12,Chromepet,147.23,101.93,23.0,83,1,1,0,0,0,1,2.5
2020-11-12,Sholinganallur,158.94,87.63,24.4,75,1,1,0,0,0,1,1.3
2020-11-12,Guindy,138.49,87.57,23.8,85,1,1,0,0,0,1,1.6
2020-11-13,Adyar,117.23,53.17,26.4,91,1,0,0,0,0,0,0.0
2020-11-13,Velachery,127.06,56.6,26.0,108,1,0,0,0,0,0,0.0
2020-11-13,Tambaram,119.3,50.14,25.8,96,1,0,0,0,0,0,0.0
2020-11-13,Anna Nagar,113.02,48.79,25.5,109,1,0,0,0,0,0,0.0
2020-11-13,T Nagar,126.62,55.67,26.0,102,1,0,0,0,0,0,0.0
2020-11-13,Porur,125.84,60.79,26.1,105,1,0,0,0,0,0,0.0
2020-11-13,Perambur,145.72,51.6,25.7,92,1,0,0,0,0,0,0.0
2020-11-13,Chromepet,121.51,48.13,25.2,107,1,0,0,0,0,0,0.0
2020-11-13,Sholinganallur,145.08,53.52,26.0,93,1,0,0,0,0,0,0.0
2020-11-13,Guindy,138.22,59.12,25.1,108,1,0,0,0,0,0,0.0
2020-11-14,Adyar,82.56,30.52,26.1,57,1,0,0,0,0,0,0.0
2020-11-14,Velachery,90.34,34.47,25.7,59,1,0,0,0,0,0,0.0
2020-11-14,Tambaram,90.21,36.76,25.4,60,1,0,0,0,0,0,0.0
2020-11-14,Anna Nagar,95.17,31.68,26.3,53,1,0,0,0,0,0,0.0
2020-11-14,T Nagar,92.92,35.64,25.0,57,1,0,0,0,0,0,0.0
2020-11-14,Porur,89.69,36.06,24.8,57,1,0,0,0,0,0,0.0
2020-11-14,Perambur,94.83,32.56,25.6,49,1,0,0,0,0,0,0.0
2020-11-14,Chromepet,108.61,35.09,25.9,53,1,0,0,0,0,0,0.0
2020-11-14,Sholinganallur,81.54,30.64,25.5,59,1,0,0,0,0,0,0.0
2020-11-14,Guindy,80.91,33.83,25.4,55,1,0,0,0,0,0,0.0
2020-11-15,Adyar,72.55,35.43,23.3,97,1,0,0,0,0,0,0.0
2020-11-15,Velachery,89.77,36.97,23.8,92,1,0,0,0,0,0,0.0
2020-11-15,Tambaram,79.74,32.41,23.4,93,1,0,0,0,0,0,0.0
2020-11-15,Anna Nagar,79.39,35.6,24.3,94,1,0,0,0,0,0,0.0
2020-11-15,T Nagar,92.04,36.26,23.4,99,1,0,0,0,0,0,0.0
2020-11-15,Porur,80.68,28.98,24.4,89,1,0,0,0,0,0,0.0
2020-11-15,Perambur,75.58,35.53,23.8,92,1,0,0,0,0,0,0.0
2020-11-15,Chromepet,88.59,36.46,24.0,83,1,0,0,0,0,0,0.0
2020-11-15,Sholinganallur,89.64,29.97,22.1,85,1,0,0,0,0,0,0.0
2020-11-15,Guindy,92.91,32.8,23.8,89,1,0,0,0,0,0,0.0
2020-11-16,Adyar,0.0,0.0,28.7,83,0,0,0,0,0,0,0.0
2020-11-16,Velachery,0.0,0.0,28.3,81,0,0,0,0,0,0,0.0
2020-11-16,Tambaram,0.0,0.0,28.3,78,0,0,0,0,0,0,0.0
2020-11-16,Anna Nagar,0.0,0.0,28.5,71,0,0,0,0,0,0,0.0
2020-11-16,T Nagar,0.0,0.0,29.4,84,0,0,0,0,0,0,0.0
2020-11-16,Porur,0.0,0.0,27.5,78,0,0,0,0,0,0,0.0
2020-11-16,Perambur,0.0,0.0,28.4,69,0,0,0,0,0,0,0.0
2020-11-16,Chromepet,0.0,0.0,28.2,71,0,0,0,0,0,0,0.0
2020-11-16,Sholinganallur,0.0,0.0,28.1,77,0,0,0,0,0,0,0.0
2020-11-16,Guindy,0.0,0.0,28.2,70,0,0,0,0,0,0,0.0
2020-11-17,Adyar,46.31,23.75,26.5,125,0,0,0,0,0,0,0.0
2020-11-17,Velachery,43.65,27.23,26.7,132,0,0,0,0,0,0,0.0
2020-11-17,Tambaram,46.92,30.45,26.1,130,0,0,0,0,0,0,0.0
2020-11-17,Anna Nagar,49.0,25.48,26.3,131,0,0,0,0,0,0,0.0
2020-11-17,T Nagar,40.48,27.12,26.6,111,0,0,0,0,0,0,0.0
2020-11-17,Porur,45.9,27.47,27.3,122,0,0,0,0,0,0,0.0
2020-11-17,Perambur,40.65,29.06,26.2,119,0,0,0,0,0,0,0.0
2020-11-17,Chromepet,49.36,30.53,27.1,126,0,0,0,0,0,0,0.0
2020-11-17,Sholinganallur,49.35,27.09,26.8,129,0,0,0,0,0,0,0.0
2020-11-17,Guindy,46.79,28.15,26.4,119,0,0,0,0,0,0,0.0
2020-11-18,Adyar,1.36,0.61,27.8,94,0,0,0,0,0,0,0.0
2020-11-18,Velachery,1.41,0.55,27.4,91,0,0,0,0,0,0,0.0
2020-11-18,Tambaram,1.67,0.57,26.6,89,0,0,0,0,0,0,0.0
2020-11-18,Anna Nagar,1.71,0.64,27.6,102,0,0,0,0,0,0,0.0
2020-11-18,T Nagar,1.38,0.6,27.6,97,0,0,0,0,0,0,0.0
2020-11-18,Porur,1.82,0.54,27.5,103,0,0,0,0,0,0,0.0
2020-11-18,Perambur,1.71,0.58,27.3,88,0,0,0,0,0,0,0.0
2020-11-18,Chromepet,1.53,0.5,28.1,103,0,0,0,0,0,0,0.0
2020-11-18,Sholinganallur,1.55,0.52,27.6,93,0,0,0,0,0,0,0.0
2020-11-18,Guindy,1.73,0.63,28.0,88,0,0,0,0,0,0,0.0
2020-11-19,Adyar,0.0,0.0,21.8,110,0,0,0,0,0,0,0.0
2020-11-19,Velachery,0.0,0.0,21.3,104,0,0,0,0,0,0,0.0
2020-11-19,Tambaram,0.0,0.0,21.0,106,0,0,0,0,0,0,0.0
2020-11-19,Anna Nagar,0.0,0.0,22.5,103,0,0,0,0,0,0,0.0
2020-11-19,T Nagar,0.0,0.0,21.8,93,0,0,0,0,0,0,0.0
2020-11-19,Porur,0.0,0.0,21.4,103,0,0,0,0,0,0,0.0
2020-11-19,Perambur,0.0,0.0,22.3,111,0,0,0,0,0,0,0.0
2020-11-19,Chromepet,0.0,0.0,23.1,100,0,0,0,0,0,0,0.0
2020-11-19,Sholinganallur,0.0,0.0,21.3,102,0,0,0,0,0,0,0.0
2020-11-19,Guindy,0.0,0.0,22.0,107,0,0,0,0,0,0,0.0
2020-11-20,Adyar,2.21,1.38,27.0,76,0,0,0,0,0,0,0.0
2020-11-20,Velachery,2.27,1.2,25.5,72,0,0,0,0,0,0,0.0
2020-11-20,Tambaram,2.48,1.22,26.3,72,0,0,0,0,0,0,0.0
2020-11-20,Anna Nagar,2.78,1.31,26.0,79,0,0,0,0,0,0,0.0
2020-11-20,T Nagar,2.7,1.26,26.3,76,0,0,0,0,0,0,0.0
2020-11-20,Porur,2.31,1.4,25.4,70,0,0,0,0,0,0,0.0
2020-11-20,Perambur,2.83,1.23,25.8,81,0,0,0,0,0,0,0.0
2020-11-20,Chromepet,2.31,1.32,25.9,79,0,0,0,0,0,0,0.0
2020-11-20,Sholinganallur,2.57,1.47,25.7,79,0,0,0,0,0,0,0.0
