date,zone,ookla_avg_speed,device_pct_weak,sustained_minutes,trai_match,blackout_trigger,is_blackout
2019-05-13,Sholinganallur,43.07,0.142,0,0,0,0
2019-05-13,Guindy,10.9,0.034,0,0,0,0
2019-05-14,Adyar,70.58,0.121,0,0,0,0
2019-05-14,Velachery,59.84,0.137,0,0,0,0
2019-05-14,Tambaram,72.46,0.131,0,0,0,0
2019-05-14,Anna Nagar,8.83,0.064,0,0,0,0
2019-05-14,T Nagar,26.98,0.071,0,0,0,0
2019-05-14,Porur,62.7,0.015,0,0,0,0
2019-05-14,Perambur,67.01,0.113,0,0,0,0
2019-05-14,Chromepet,65.94,0.065,0,0,0,0
2019-05-14,Sholinganallur,46.96,0.034,0,0,0,0
2019-05-14,Guindy,39.69,0.13,0,0,0,0
2019-05-15,Adyar,71.85,0.02,0,0,0,0
2019-05-15,Velachery,21.38,0.099,0,0,0,0
2019-05-15,Tambaram,78.57,0.061,0,0,0,0
2019-05-15,Anna Nagar,18.66,0.071,0,0,0,0
2019-05-15,T Nagar,25.4,0.035,0,0,0,0
2019-05-15,Porur,16.37,0.106,0,0,0,0
2019-05-15,Perambur,38.75,0.082,0,0,0,0
2019-05-15,Chromepet,17.37,0.083,0,0,0,0
2019-05-15,Sholinganallur,67.61,0.044,0,0,0,0
2019-05-15,Guindy,17.75,0.023,0,0,0,0
2019-05-16,Adyar,75.1,0.121,0,0,0,0
2019-05-16,Velachery,27.89,0.071,0,0,0,0
2019-05-16,Tambaram,32.48,0.08,0,0,0,0
2019-05-16,Anna Nagar,14.09,0.081,0,0,0,0
2019-05-16,T Nagar,68.97,0.147,0,0,0,0
2019-05-16,Porur,11.39,0.028,0,0,0,0
2019-05-16,Perambur,42.86,0.011,0,0,0,0
2019-05-16,Chromepet,33.53,0.114,0,0,0,0
2019-05-16,Sholinganallur,9.81,0.029,0,0,0,0
2019-05-16,Guindy,24.3,0.15,0,0,0,0
2019-05-17,Adyar,23.27,0.018,0,0,0,0
2019-05-17,Velachery,0.48,0.315,41,1,1,1
2019-05-17,Tambaram,70.63,0.073,0,0,0,0
2019-05-17,Anna Nagar,71.74,0.145,0,0,0,0
2019-05-17,T Nagar,30.68,0.079,0,0,0,0
2019-05-17,Porur,50.0,0.142,0,0,0,0
2019-05-17,Perambur,51.25,0.062,0,0,0,0
2019-05-17,Chromepet,64.77,0.016,0,0,0,0
2019-05-17,Sholinganallur,52.8,0.143,0,0,0,0
2019-05-17,Guindy,26.55,0.117,0,0,0,0
2019-05-18,Adyar,37.93,0.108,0,0,0,0
2019-05-18,Velachery,13.92,0.147,0,0,0,0
2019-05-18,Tambaram,13.07,0.041,0,0,0,0
2019-05-18,Anna Nagar,63.08,0.117,0,0,0,0
2019-05-18,T Nagar,23.59,0.097,0,0,0,0
2019-05-18,Porur,41.34,0.076,0,0,0,0
2019-05-18,Perambur,35.74,0.15,0,0,0,0
2019-05-18,Chromepet,41.69,0.044,0,0,0,0
2019-05-18,Sholinganallur,67.94,0.041,0,0,0,0
2019-05-18,Guindy,40.82,0.141,0,0,0,0
2019-05-19,Adyar,66.05,0.1,0,0,0,0
2019-05-19,Velachery,75.3,0.106,0,0,0,0
2019-05-19,Tambaram,65.61,0.029,0,0,0,0
2019-05-19,Anna Nagar,28.72,0.023,0,0,0,0
2019-05-19,T Nagar,8.05,0.121,0,0,0,0
2019-05-19,Porur,23.01,0.11,0,0,0,0
2019-05-19,Perambur,18.52,0.132,0,0,0,0
2019-05-19,Chromepet,39.98,0.084,0,0,0,0
2019-05-19,Sholinganallur,16.73,0.031,0,0,0,0
2019-05-19,Guindy,10.62,0.039,0,0,0,0
2019-05-20,Adyar,68.03,0.059,0,0,0,0
2019-05-20,Velachery,54.77,0.046,0,0,0,0
2019-05-20,Tambaram,69.92,0.117,0,0,0,0
2019-05-20,Anna Nagar,71.14,0.045,0,0,0,0
2019-05-20,T Nagar,0.11,0.558,186,1,1,1
2019-05-20,Porur,67.81,0.081,0,0,0,0
2019-05-20,Perambur,38.53,0.082,0,0,0,0
2019-05-20,Chromepet,79.98,0.069,0,0,0,0
2019-05-20,Sholinganallur,15.58,0.018,0,0,0,0
2019-05-20,Guindy,19.23,0.067,0,0,0,0
2019-05-21,Adyar,75.78,0.073,0,0,0,0
2019-05-21,Velachery,23.97,0.15,0,0,0,0
2019-05-21,Tambaram,28.0,0.092,0,0,0,0
2019-05-21,Anna Nagar,15.55,0.082,0,0,0,0
2019-05-21,T Nagar,1.89,0.306,98,1,1,1
2019-05-21,Porur,71.82,0.098,0,0,0,0
2019-05-21,Perambur,56.91,0.072,0,0,0,0
2019-05-21,Chromepet,75.2,0.034,0,0,0,0
2019-05-21,Sholinganallur,19.31,0.117,0,0,0,0
2019-05-21,Guindy,8.77,0.091,0,0,0,0
2019-05-22,Adyar,62.45,0.046,0,0,0,0
2019-05-22,Velachery,26.15,0.091,0,0,0,0
2019-05-22,Tambaram,14.72,0.037,0,0,0,0
2019-05-22,Anna Nagar,23.23,0.109,0,0,0,0
2019-05-22,T Nagar,34.02,0.068,0,0,0,0
2019-05-22,Porur,72.82,0.029,0,0,0,0
2019-05-22,Perambur,19.43,0.085,0,0,0,0
2019-05-22,Chromepet,21.25,0.053,0,0,0,0
2019-05-22,Sholinganallur,17.52,0.013,0,0,0,0
2019-05-22,Guindy,13.89,0.078,0,0,0,0
2019-05-23,Adyar,12.17,0.103,0,0,0,0
2019-05-23,Velachery,24.21,0.025,0,0,0,0
2019-05-23,Tambaram,33.13,0.038,0,0,0,0
2019-05-23,Anna Nagar,13.74,0.058,0,0,0,0
2019-05-23,T Nagar,66.11,0.013,0,0,0,0
2019-05-23,Porur,13.27,0.071,0,0,0,0
2019-05-23,Perambur,76.18,0.074,0,0,0,0
2019-05-23,Chromepet,24.4,0.111,0,0,0,0
2019-05-23,Sholinganallur,51.13,0.031,0,0,0,0
2019-05-23,Guindy,65.94,0.078,0,0,0,0
2019-05-24,Adyar,77.78,0.12,0,0,0,0
2019-05-24,Velachery,67.56,0.102,0,0,0,0
2019-05-24,Tambaram,45.12,0.029,0,0,0,0
2019-05-24,Anna Nagar,50.98,0.029,0,0,0,0
2019-05-24,T Nagar,42.85,0.032,0,0,0,0
2019-05-24,Porur,17.96,0.077,0,0,0,0
2019-05-24,Perambur,40.7,0.09,0,0,0,0
2019-05-24,Chromepet,58.06,0.042,0,0,0,0
2019-05-24,Sholinganallur,20.54,0.103,0,0,0,0
2019-05-24,Guindy,77.89,0.068,0,0,0,0
2019-05-25,Adyar,22.13,0.081,0,0,0,0
2019-05-25,Velachery,36.07,0.131,0,0,0,0
2019-05-25,Tambaram,19.75,0.07,0,0,0,0
2019-05-25,Anna Nagar,25.57,0.101,0,0,0,0
2019-05-25,T Nagar,74.43,0.128,0,0,0,0
2019-05-25,Porur,49.77,0.097,0,0,0,0
2019-05-25,Perambur,17.08,0.124,0,0,0,0
2019-05-25,Chromepet,49.07,0.122,0,0,0,0
2019-05-25,Sholinganallur,16.53,0.011,0,0,0,0
2019-05-25,Guindy,55.06,0.095,0,0,0,0
2019-05-26,Adyar,77.51,0.114,0,0,0,0
2019-05-26,Velachery,28.19,0.058,0,0,0,0
2019-05-26,Tambaram,39.78,0.034,0,0,0,0
2019-05-26,Anna Nagar,64.68,0.124,0,0,0,0
2019-05-26,T Nagar,79.5,0.072,0,0,0,0
2019-05-26,Porur,12.54,0.127,0,0,0,0
2019-05-26,Perambur,61.22,0.063,0,0,0,0
2019-05-26,Chromepet,43.95,0.012,0,0,0,0
2019-05-26,Sholinganallur,19.83,0.114,0,0,0,0
2019-05-26,Guindy,10.32,0.012,0,0,0,0
2019-05-27,Adyar,72.25,0.049,0,0,0,0
2019-05-27,Velachery,49.97,0.083,0,0,0,0
2019-05-27,Tambaram,37.06,0.026,0,0,0,0
2019-05-27,Anna Nagar,8.28,0.104,0,0,0,0
2019-05-27,T Nagar,66.2,0.027,0,0,0,0
2019-05-27,Porur,62.52,0.032,0,0,0,0
2019-05-27,Perambur,74.7,0.136,0,0,0,0
2019-05-27,Chromepet,30.34,0.02,0,0,0,0
2019-05-27,Sholinganallur,59.37,0.115,0,0,0,0
2019-05-27,Guindy,62.71,0.049,0,0,0,0
2019-05-28,Adyar,14.31,0.149,0,0,0,0
2019-05-28,Velachery,26.4,0.146,0,0,0,0
2019-05-28,Tambaram,41.33,0.021,0,0,0,0
2019-05-28,Anna Nagar,61.13,0.104,0,0,0,0
2019-05-28,T Nagar,46.17,0.06,0,0,0,0
2019-05-28,Porur,57.57,0.107,0,0,0,0
2019-05-28,Perambur,62.77,0.053,0,0,0,0
2019-05-28,Chromepet,10.72,0.146,0,0,0,0
2019-05-28,Sholinganallur,13.6,0.093,0,0,0,0
2019-05-28,Guindy,63.73,0.132,0,0,0,0
2019-05-29,Adyar,25.57,0.046,0,0,0,0
2019-05-29,Velachery,29.85,0.046,0,0,0,0
2019-05-29,Tambaram,72.73,0.041,0,0,0,0
2019-05-29,Anna Nagar,32.32,0.108,0,0,0,0
2019-05-29,T Nagar,61.11,0.044,0,0,0,0
2019-05-29,Porur,20.63,0.021,0,0,0,0
2019-05-29,Perambur,62.2,0.079,0,0,0,0
2019-05-29,Chromepet,26.04,0.136,0,0,0,0
2019-05-29,Sholinganallur,10.14,0.123,0,0,0,0
2019-05-29,Guindy,1.69,0.341,211,1,1,1
2019-05-30,Adyar,25.57,0.145,0,0,0,0
2019-05-30,Velachery,40.73,0.106,0,0,0,0
2019-05-30,Tambaram,67.77,0.121,0,0,0,0
2019-05-30,Anna Nagar,53.49,0.054,0,0,0,0
2019-05-30,T Nagar,72.05,0.023,0,0,0,0
2019-05-30,Porur,26.45,0.072,0,0,0,0
2019-05-30,Perambur,10.99,0.069,0,0,0,0
2019-05-30,Chromepet,69.37,0.03,0,0,0,0
2019-05-30,Sholinganallur,17.41,0.039,0,0,0,0
2019-05-30,Guindy,13.92,0.129,0,0,0,0
2019-05-31,Adyar,50.33,0.058,0,0,0,0
2019-05-31,Velachery,34.72,0.019,0,0,0,0
2019-05-31,Tambaram,71.25,0.081,0,0,0,0
2019-05-31,Anna Nagar,62.06,0.078,0,0,0,0
2019-05-31,T Nagar,60.33,0.055,0,0,0,0
2019-05-31,Porur,18.22,0.013,0,0,0,0
2019-05-31,Perambur,40.89,0.054,0,0,0,0
2019-05-31,Chromepet,56.0,0.109,0,0,0,0
2019-05-31,Sholinganallur,30.75,0.148,0,0,0,0
2019-05-31,Guindy,54.42,0.014,0,0,0,0
2019-06-01,Adyar,13.91,0.077,0,0,0,0
2019-06-01,Velachery,25.57,0.122,0,0,0,0
2019-06-01,Tambaram,71.63,0.11,0,0,0,0
2019-06-01,Anna Nagar,75.48,0.03,0,0,0,0
2019-06-01,T Nagar,26.63,0.039,0,0,0,0
2019-06-01,Porur,42.34,0.069,0,0,0,0
2019-06-01,Perambur,62.57,0.042,0,0,0,0
2019-06-01,Chromepet,67.08,0.118,0,0,0,0
2019-06-01,Sholinganallur,16.29,0.044,0,0,0,0
2019-06-01,Guindy,75.54,0.077,0,0,0,0
2019-06-02,Adyar,17.53,0.113,0,0,0,0
2019-06-02,Velachery,30.88,0.114,0,0,0,0
2019-06-02,Tambaram,79.39,0.074,0,0,0,0
2019-06-02,Anna Nagar,67.21,0.086,0,0,0,0
2019-06-02,T Nagar,40.38,0.095,0,0,0,0
2019-06-02,Porur,78.01,0.022,0,0,0,0
2019-06-02,Perambur,47.11,0.123,0,0,0,0
2019-06-02,Chromepet,40.3,0.051,0,0,0,0
2019-06-02,Sholinganallur,68.99,0.143,0,0,0,0
2019-06-02,Guindy,17.95,0.029,0,0,0,0
2019-06-03,Adyar,1.35,0.877,154,0,0,1
2019-06-03,Velachery,67.71,0.092,0,0,0,0
2019-06-03,Tambaram,44.19,0.086,0,0,0,0
2019-06-03,Anna Nagar,61.15,0.066,0,0,0,0
2019-06-03,T Nagar,22.71,0.095,0,0,0,0
2019-06-03,Porur,12.82,0.134,0,0,0,0
2019-06-03,Perambur,63.45,0.051,0,0,0,0
2019-06-03,Chromepet,40.17,0.062,0,0,0,0
2019-06-03,Sholinganallur,11.99,0.111,0,0,0,0
2019-06-03,Guindy,25.84,0.045,0,0,0,0
2019-06-04,Adyar,52.18,0.133,0,0,0,0
2019-06-04,Velachery,40.15,0.144,0,0,0,0
2019-06-04,Tambaram,23.05,0.047,0,0,0,0
2019-06-04,Anna Nagar,48.56,0.117,0,0,0,0
2019-06-04,T Nagar,23.34,0.148,0,0,0,0
2019-06-04,Porur,32.77,0.089,0,0,0,0
2019-06-04,Perambur,55.98,0.089,0,0,0,0
2019-06-04,Chromepet,9.03,0.089,0,0,0,0
2019-06-04,Sholinganallur,79.35,0.138,0,0,0,0
2019-06-04,Guindy,36.88,0.012,0,0,0,0
2019-06-05,Adyar,18.2,0.082,0,0,0,0
2019-06-05,Velachery,30.26,0.134,0,0,0,0
2019-06-05,Tambaram,65.17,0.149,0,0,0,0
2019-06-05,Anna Nagar,15.2,0.126,0,0,0,0
2019-06-05,T Nagar,73.79,0.09,0,0,0,0
2019-06-05,Porur,29.5,0.058,0,0,0,0
2019-06-05,Perambur,24.03,0.136,0,0,0,0
2019-06-05,Chromepet,59.5,0.135,0,0,0,0
2019-06-05,Sholinganallur,74.33,0.016,0,0,0,0
2019-06-05,Guindy,64.97,0.052,0,0,0,0
2019-06-06,Adyar,79.02,0.144,0,0,0,0
2019-06-06,Velachery,76.22,0.051,0,0,0,0
2019-06-06,Tambaram,34.74,0.026,0,0,0,0
2019-06-06,Anna Nagar,33.4,0.088,0,0,0,0
2019-06-06,T Nagar,48.04,0.051,0,0,0,0
2019-06-06,Porur,63.34,0.074,0,0,0,0
2019-06-06,Perambur,20.81,0.076,0,0,0,0
2019-06-06,Chromepet,45.4,0.036,0,0,0,0
2019-06-06,Sholinganallur,50.68,0.083,0,0,0,0
2019-06-06,Guindy,64.03,0.134,0,0,0,0
2019-06-07,Adyar,1.76,0.447,181,0,0,1
2019-06-07,Velachery,16.34,0.12,0,0,0,0
2019-06-07,Tambaram,36.0,0.11,0,0,0,0
2019-06-07,Anna Nagar,72.75,0.011,0,0,0,0
2019-06-07,T Nagar,74.43,0.117,0,0,0,0
2019-06-07,Porur,14.23,0.144,0,0,0,0
2019-06-07,Perambur,51.11,0.103,0,0,0,0
2019-06-07,Chromepet,25.03,0.118,0,0,0,0
2019-06-07,Sholinganallur,26.79,0.112,0,0,0,0
2019-06-07,Guindy,79.56,0.057,0,0,0,0
2019-06-08,Adyar,60.19,0.148,0,0,0,0
2019-06-08,Velachery,30.74,0.079,0,0,0,0
2019-06-08,Tambaram,24.97,0.102,0,0,0,0
2019-06-08,Anna Nagar,77.25,0.106,0,0,0,0
2019-06-08,T Nagar,74.42,0.047,0,0,0,0
2019-06-08,Porur,76.11,0.13,0,0,0,0
2019-06-08,Perambur,17.62,0.093,0,0,0,0
2019-06-08,Chromepet,12.44,0.027,0,0,0,0
2019-06-08,Sholinganallur,46.7,0.018,0,0,0,0
2019-06-08,Guindy,53.9,0.108,0,0,0,0
2019-06-09,Adyar,62.3,0.143,0,0,0,0
2019-06-09,Velachery,42.52,0.058,0,0,0,0
2019-06-09,Tambaram,16.56,0.085,0,0,0,0
2019-06-09,Anna Nagar,19.94,0.045,0,0,0,0
2019-06-09,T Nagar,12.87,0.059,0,0,0,0
2019-06-09,Porur,17.12,0.074,0,0,0,0
2019-06-09,Perambur,58.57,0.131,0,0,0,0
2019-06-09,Chromepet,30.26,0.068,0,0,0,0
2019-06-09,Sholinganallur,38.08,0.039,0,0,0,0
2019-06-09,Guindy,68.64,0.014,0,0,0,0
2019-06-10,Adyar,50.59,0.036,0,0,0,0
2019-06-10,Velachery,64.16,0.1,0,0,0,0
2019-06-10,Tambaram,72.45,0.073,0,0,0,0
2019-06-10,Anna Nagar,38.16,0.085,0,0,0,0
2019-06-10,T Nagar,14.18,0.129,0,0,0,0
2019-06-10,Porur,26.51,0.054,0,0,0,0
2019-06-10,Perambur,45.48,0.015,0,0,0,0
2019-06-10,Chromepet,36.24,0.03,0,0,0,0
2019-06-10,Sholinganallur,49.12,0.023,0,0,0,0
2019-06-10,Guindy,27.47,0.032,0,0,0,0
2019-06-11,Adyar,65.82,0.045,0,0,0,0
2019-06-11,Velachery,38.92,0.143,0,0,0,0
2019-06-11,Tambaram,71.5,0.137,0,0,0,0
2019-06-11,Anna Nagar,30.15,0.143,0,0,0,0
2019-06-11,T Nagar,68.47,0.015,0,0,0,0
2019-06-11,Porur,17.27,0.03,0,0,0,0
2019-06-11,Perambur,52.12,0.034,0,0,0,0
2019-06-11,Chromepet,39.53,0.147,0,0,0,0
2019-06-11,Sholinganallur,12.14,0.13,0,0,0,0
2019-06-11,Guindy,36.52,0.149,0,0,0,0
2019-06-12,Adyar,32.56,0.081,0,0,0,0
2019-06-12,Velachery,16.13,0.098,0,0,0,0
2019-06-12,Tambaram,9.42,0.103,0,0,0,0
2019-06-12,Anna Nagar,78.56,0.149,0,0,0,0
2019-06-12,T Nagar,61.41,0.041,0,0,0,0
2019-06-12,Porur,29.98,0.031,0,0,0,0
2019-06-12,Perambur,20.36,0.096,0,0,0,0
2019-06-12,Chromepet,53.17,0.14,0,0,0,0
2019-06-12,Sholinganallur,45.52,0.054,0,0,0,0
2019-06-12,Guindy,68.32,0.123,0,0,0,0
2019-06-13,Adyar,38.15,0.137,0,0,0,0
2019-06-13,Velachery,56.11,0.04,0,0,0,0
2019-06-13,Tambaram,51.96,0.112,0,0,0,0
2019-06-13,Anna Nagar,26.52,0.051,0,0,0,0
2019-06-13,T Nagar,1.9,0.392,150,1,1,1
2019-06-13,Porur,34.42,0.043,0,0,0,0
2019-06-13,Perambur,67.96,0.135,0,0,0,0
2019-06-13,Chromepet,34.77,0.134,0,0,0,0
2019-06-13,Sholinganallur,38.72,0.12,0,0,0,0
2019-06-13,Guindy,12.66,0.036,0,0,0,0
2019-06-14,Adyar,70.63,0.095,0,0,0,0
2019-06-14,Velachery,38.43,0.126,0,0,0,0
2019-06-14,Tambaram,21.83,0.077,0,0,0,0
2019-06-14,Anna Nagar,33.62,0.068,0,0,0,0
2019-06-14,T Nagar,24.17,0.01,0,0,0,0
2019-06-14,Porur,64.42,0.139,0,0,0,0
2019-06-14,Perambur,25.47,0.032,0,0,0,0
2019-06-14,Chromepet,45.91,0.056,0,0,0,0
2019-06-14,Sholinganallur,35.47,0.113,0,0,0,0
2019-06-14,Guindy,10.95,0.089,0,0,0,0
2019-06-15,Adyar,23.91,0.083,0,0,0,0
2019-06-15,Velachery,63.4,0.061,0,0,0,0
2019-06-15,Tambaram,74.8,0.023,0,0,0,0
2019-06-15,Anna Nagar,11.29,0.146,0,0,0,0
2019-06-15,T Nagar,40.36,0.1,0,0,0,0
2019-06-15,Porur,38.5,0.137,0,0,0,0
2019-06-15,Perambur,0.13,0.606,190,1,1,1
2019-06-15,Chromepet,8.69,0.044,0,0,0,0
2019-06-15,Sholinganallur,67.89,0.122,0,0,0,0
2019-06-15,Guindy,62.06,0.101,0,0,0,0
2019-06-16,Adyar,68.62,0.15,0,0,0,0
2019-06-16,Velachery,18.63,0.115,0,0,0,0
2019-06-16,Tambaram,56.16,0.049,0,0,0,0
2019-06-16,Anna Nagar,72.44,0.1,0,0,0,0
2019-06-16,T Nagar,64.38,0.092,0,0,0,0
2019-06-16,Porur,11.89,0.058,0,0,0,0
2019-06-16,Perambur,18.01,0.074,0,0,0,0
2019-06-16,Chromepet,49.88,0.095,0,0,0,0
2019-06-16,Sholinganallur,51.39,0.122,0,0,0,0
2019-06-16,Guindy,10.45,0.07,0,0,0,0
2019-06-17,Adyar,20.42,0.047,0,0,0,0
2019-06-17,Velachery,54.02,0.14,0,0,0,0
2019-06-17,Tambaram,63.25,0.093,0,0,0,0
2019-06-17,Anna Nagar,23.14,0.057,0,0,0,0
2019-06-17,T Nagar,78.94,0.097,0,0,0,0
2019-06-17,Porur,66.0,0.091,0,0,0,0
2019-06-17,Perambur,24.97,0.024,0,0,0,0
2019-06-17,Chromepet,79.12,0.106,0,0,0,0
2019-06-17,Sholinganallur,59.73,0.114,0,0,0,0
2019-06-17,Guindy,9.81,0.074,0,0,0,0
2019-06-18,Adyar,26.7,0.131,0,0,0,0
2019-06-18,Velachery,76.72,0.04,0,0,0,0
2019-06-18,Tambaram,16.18,0.033,0,0,0,0
2019-06-18,Anna Nagar,54.41,0.094,0,0,0,0
2019-06-18,T Nagar,34.75,0.147,0,0,0,0
2019-06-18,Porur,25.47,0.074,0,0,0,0
2019-06-18,Perambur,43.12,0.082,0,0,0,0
2019-06-18,Chromepet,66.14,0.028,0,0,0,0
2019-06-18,Sholinganallur,50.9,0.054,0,0,0,0
2019-06-18,Guindy,12.6,0.023,0,0,0,0
2019-06-19,Adyar,51.73,0.023,0,0,0,0
2019-06-19,Velachery,50.57,0.028,0,0,0,0
2019-06-19,Tambaram,35.02,0.064,0,0,0,0
2019-06-19,Anna Nagar,67.6,0.119,0,0,0,0
2019-06-19,T Nagar,44.71,0.147,0,0,0,0
2019-06-19,Porur,48.82,0.035,0,0,0,0
2019-06-19,Perambur,12.27,0.146,0,0,0,0
2019-06-19,Chromepet,30.15,0.058,0,0,0,0
2019-06-19,Sholinganallur,51.19,0.082,0,0,0,0
2019-06-19,Guindy,31.72,0.047,0,0,0,0
2019-06-20,Adyar,28.6,0.031,0,0,0,0
2019-06-20,Velachery,76.49,0.093,0,0,0,0
2019-06-20,Tambaram,28.64,0.109,0,0,0,0
2019-06-20,Anna Nagar,21.62,0.099,0,0,0,0
2019-06-20,T Nagar,61.85,0.043,0,0,0,0
2019-06-20,Porur,16.83,0.115,0,0,0,0
2019-06-20,Perambur,21.73,0.147,0,0,0,0
2019-06-20,Chromepet,15.83,0.034,0,0,0,0
2019-06-20,Sholinganallur,13.67,0.136,0,0,0,0
2019-06-20,Guindy,15.49,0.053,0,0,0,0
2019-06-21,Adyar,36.03,0.127,0,0,0,0
2019-06-21,Velachery,54.35,0.113,0,0,0,0
2019-06-21,Tambaram,27.76,0.089,0,0,0,0
2019-06-21,Anna Nagar,73.7,0.052,0,0,0,0
2019-06-21,T Nagar,73.87,0.058,0,0,0,0
2019-06-21,Porur,41.25,0.13,0,0,0,0
2019-06-21,Perambur,45.15,0.033,0,0,0,0
2019-06-21,Chromepet,64.65,0.053,0,0,0,0
2019-06-21,Sholinganallur,40.77,0.102,0,0,0,0
2019-06-21,Guindy,56.07,0.116,0,0,0,0
2019-06-22,Adyar,21.33,0.137,0,0,0,0
2019-06-22,Velachery,16.86,0.149,0,0,0,0
2019-06-22,Tambaram,42.61,0.135,0,0,0,0
2019-06-22,Anna Nagar,69.83,0.148,0,0,0,0
2019-06-22,T Nagar,77.6,0.086,0,0,0,0
2019-06-22,Porur,36.62,0.112,0,0,0,0
2019-06-22,Perambur,23.87,0.026,0,0,0,0
2019-06-22,Chromepet,27.23,0.07,0,0,0,0
2019-06-22,Sholinganallur,44.69,0.024,0,0,0,0
2019-06-22,Guindy,27.43,0.027,0,0,0,0
2019-06-23,Adyar,11.78,0.079,0,0,0,0
2019-06-23,Velachery,43.44,0.106,0,0,0,0
2019-06-23,Tambaram,75.39,0.049,0,0,0,0
2019-06-23,Anna Nagar,55.2,0.072,0,0,0,0
2019-06-23,T Nagar,46.71,0.111,0,0,0,0
2019-06-23,Porur,63.74,0.076,0,0,0,0
2019-06-23,Perambur,21.66,0.04,0,0,0,0
2019-06-23,Chromepet,20.58,0.015,0,0,0,0
2019-06-23,Sholinganallur,57.84,0.09,0,0,0,0
2019-06-23,Guindy,37.52,0.041,0,0,0,0
2019-06-24,Adyar,78.48,0.012,0,0,0,0
2019-06-24,Velachery,67.44,0.123,0,0,0,0
2019-06-24,Tambaram,67.86,0.109,0,0,0,0
2019-06-24,Anna Nagar,56.66,0.023,0,0,0,0
2019-06-24,T Nagar,47.38,0.023,0,0,0,0
2019-06-24,Porur,20.28,0.128,0,0,0,0
2019-06-24,Perambur,16.78,0.039,0,0,0,0
2019-06-24,Chromepet,70.91,0.075,0,0,0,0
2019-06-24,Sholinganallur,49.88,0.137,0,0,0,0
2019-06-24,Guindy,53.48,0.102,0,0,0,0
2019-06-25,Adyar,21.41,0.074,0,0,0,0
2019-06-25,Velachery,46.99,0.095,0,0,0,0
2019-06-25,Tambaram,26.61,0.082,0,0,0,0
2019-06-25,Anna Nagar,17.74,0.133,0,0,0,0
2019-06-25,T Nagar,69.54,0.094,0,0,0,0
2019-06-25,Porur,51.88,0.145,0,0,0,0
2019-06-25,Perambur,62.92,0.048,0,0,0,0
2019-06-25,Chromepet,18.6,0.024,0,0,0,0
2019-06-25,Sholinganallur,10.08,0.147,0,0,0,0
2019-06-25,Guindy,72.27,0.029,0,0,0,0
2019-06-26,Adyar,11.8,0.043,0,0,0,0
2019-06-26,Velachery,12.96,0.064,0,0,0,0
2019-06-26,Tambaram,41.96,0.112,0,0,0,0
2019-06-26,Anna Nagar,74.09,0.037,0,0,0,0
2019-06-26,T Nagar,11.35,0.087,0,0,0,0
2019-06-26,Porur,68.75,0.012,0,0,0,0
2019-06-26,Perambur,34.57,0.043,0,0,0,0
2019-06-26,Chromepet,24.62,0.043,0,0,0,0
2019-06-26,Sholinganallur,1.75,0.415,166,0,0,1
2019-06-26,Guindy,40.43,0.073,0,0,0,0
2019-06-27,Adyar,52.41,0.036,0,0,0,0
2019-06-27,Velachery,14.9,0.028,0,0,0,0
2019-06-27,Tambaram,10.29,0.125,0,0,0,0
2019-06-27,Anna Nagar,23.37,0.105,0,0,0,0
2019-06-27,T Nagar,28.37,0.133,0,0,0,0
2019-06-27,Porur,77.97,0.049,0,0,0,0
2019-06-27,Perambur,33.64,0.054,0,0,0,0
2019-06-27,Chromepet,74.98,0.06,0,0,0,0
2019-06-27,Sholinganallur,76.86,0.024,0,0,0,0
2019-06-27,Guindy,42.7,0.12,0,0,0,0
2019-06-28,Adyar,15.79,0.058,0,0,0,0
2019-06-28,Velachery,74.83,0.055,0,0,0,0
2019-06-28,Tambaram,66.19,0.138,0,0,0,0
2019-06-28,Anna Nagar,37.35,0.085,0,0,0,0
2019-06-28,T Nagar,12.48,0.025,0,0,0,0
2019-06-28,Porur,64.69,0.141,0,0,0,0
2019-06-28,Perambur,16.36,0.106,0,0,0,0
2019-06-28,Chromepet,9.08,0.141,0,0,0,0
2019-06-28,Sholinganallur,52.88,0.028,0,0,0,0
2019-06-28,Guindy,38.72,0.035,0,0,0,0
2019-06-29,Adyar,41.52,0.062,0,0,0,0
2019-06-29,Velachery,34.88,0.079,0,0,0,0
2019-06-29,Tambaram,27.84,0.046,0,0,0,0
2019-06-29,Anna Nagar,51.59,0.035,0,0,0,0
2019-06-29,T Nagar,17.84,0.065,0,0,0,0
2019-06-29,Porur,22.88,0.066,0,0,0,0
2019-06-29,Perambur,16.47,0.065,0,0,0,0
2019-06-29,Chromepet,54.5,0.062,0,0,0,0
2019-06-29,Sholinganallur,17.66,0.125,0,0,0,0
2019-06-29,Guindy,9.97,0.085,0,0,0,0
2019-06-30,Adyar,8.67,0.04,0,0,0,0
2019-06-30,Velachery,14.73,0.042,0,0,0,0
2019-06-30,Tambaram,54.91,0.042,0,0,0,0
2019-06-30,Anna Nagar,16.34,0.027,0,0,0,0
2019-06-30,T Nagar,61.07,0.014,0,0,0,0
2019-06-30,Porur,71.88,0.065,0,0,0,0
2019-06-30,Perambur,15.84,0.135,0,0,0,0
2019-06-30,Chromepet,22.95,0.046,0,0,0,0
2019-06-30,Sholinganallur,70.96,0.083,0,0,0,0
2019-06-30,Guindy,32.52,0.015,0,0,0,0
2019-07-01,Adyar,75.24,0.084,0,0,0,0
2019-07-01,Velachery,76.47,0.056,0,0,0,0
